,w,k,init_alpha,is_estimated,list_of_dtv,iters,final_dtv
0,3.0,10.0,0.2,0.5738557864930918,0.0,100.0,0.6044798499042175
1,3.0,100.0,0.2,0.24742250531366822,0.0,100.0,0.21817813920339663
2,4.0,10.0,0.2,0.3,0.0,100.0,0.4253137333225709
3,4.0,100.0,0.2,0.2952953788070502,0.0,100.0,0.16278786798417522
