,w,k,init_alpha,is_estimated,list_of_dtv,iters,final_dtv
32,4.0,10.0,0.6,0.19824947745940494,0.0,100.0,0.43469647830807945
33,4.0,10.0,0.7,0.28410694358470784,0.0,100.0,0.45408941323502
34,4.0,10.0,0.8,0.483165533996963,0.0,100.0,0.3947683916155485
35,4.0,10.0,0.9,0.3813265988403821,0.0,100.0,0.3842751380367847
36,4.0,100.0,0.1,0.15766614797320466,0.0,100.0,0.3492302117914502
37,4.0,100.0,0.2,0.16253320866807627,0.0,100.0,0.17829414764820692
38,4.0,100.0,0.3,0.17290035033882054,0.0,100.0,0.2798305765147048
39,4.0,100.0,0.4,0.08734644189447925,0.0,100.0,0.3568024222629459
40,4.0,100.0,0.5,0.5396363009238628,0.0,100.0,0.111437967919055
41,4.0,100.0,0.6,0.5916912926590421,0.0,100.0,0.12532789134393826
42,4.0,100.0,0.7,0.6917649543561097,0.0,100.0,0.08175434302468551
43,4.0,100.0,0.8,0.9114683455232001,0.0,100.0,0.09516969294819955
44,4.0,100.0,0.9,0.9316586245145515,0.0,100.0,0.1368796176292886
45,4.0,1000.0,0.1,0.09937094102845728,0.0,100.0,0.20631652175907794
46,4.0,1000.0,0.2,0.1938300777099743,0.0,100.0,0.07216357105302207
47,4.0,1000.0,0.3,0.1813274748908659,0.0,100.0,0.07535312887245138
48,4.0,1000.0,0.4,0.43421693641791026,0.0,100.0,0.03889871532488014
49,4.0,1000.0,0.5,0.45482788703936955,0.0,100.0,0.04164912160840324
50,4.0,1000.0,0.6,0.5842271590219944,0.0,100.0,0.024498255075762664
51,4.0,1000.0,0.7,0.6268636088437017,0.0,100.0,0.036606224868051304
52,4.0,1000.0,0.8,0.8260725181009753,0.0,100.0,0.03228271794243495
53,4.0,1000.0,0.9,0.9021797700665104,0.0,100.0,0.02706997778579383
54,5.0,10.0,0.1,0.6857478590042284,0.0,100.0,0.4839460349045111
55,5.0,10.0,0.2,0.1991409680062335,0.0,100.0,0.586074456900441
56,5.0,10.0,0.3,0.1962229641682458,0.0,100.0,0.4680852946374612
57,5.0,10.0,0.4,0.3955559193185997,0.0,100.0,0.4520130416129821
58,5.0,10.0,0.5,0.388113269048004,0.0,100.0,0.5646846388325887
59,5.0,10.0,0.6,0.19869872718204262,0.0,100.0,0.5244858301639712
60,5.0,10.0,0.7,0.27969351475181775,0.0,100.0,0.414270195499337
61,5.0,10.0,0.8,0.681272321446265,0.0,100.0,0.435465020890118
62,5.0,10.0,0.9,0.7893714408404916,0.0,100.0,0.2929061311467995
63,5.0,100.0,0.1,0.09501056725192694,0.0,100.0,0.3724635056910148
64,5.0,100.0,0.2,0.1293537888491729,0.0,100.0,0.30658666769326565
65,5.0,100.0,0.3,0.33679411545715154,0.0,100.0,0.14151549964170204
66,5.0,100.0,0.4,0.5181979781939748,0.0,100.0,0.10673725623051537
67,5.0,100.0,0.5,0.5735962852896102,0.0,100.0,0.12042647278458836
68,5.0,100.0,0.6,0.5100315478828562,0.0,100.0,0.11176343226524676
69,5.0,100.0,0.7,0.824214958487948,0.0,100.0,0.12467937792016515
70,5.0,100.0,0.8,0.7009459881787974,0.0,100.0,0.08130168852022174
71,5.0,100.0,0.9,0.8962584198161706,0.0,100.0,0.08712880853827497
72,5.0,1000.0,0.1,0.07066577353869385,0.0,100.0,0.16519295396359487
73,5.0,1000.0,0.2,0.2684784592904914,0.0,100.0,0.04617679089494456
74,5.0,1000.0,0.3,0.2881910582610096,0.0,100.0,0.0407478062955589
75,5.0,1000.0,0.4,0.46209662524138684,0.0,100.0,0.04319167488803957
76,5.0,1000.0,0.5,0.5312973177684422,0.0,100.0,0.042748352961102555
77,5.0,1000.0,0.6,0.6233808407732692,0.0,100.0,0.03312932101039915
78,5.0,1000.0,0.7,0.7343694778858536,0.0,100.0,0.025422850194897702
79,5.0,1000.0,0.8,0.8149563087974517,0.0,100.0,0.02448691838111681
80,5.0,1000.0,0.9,0.8957472260907907,0.0,100.0,0.024662454503824417
81,10.0,10.0,0.1,0.09999911530574936,0.0,100.0,0.668450908482188
