,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.18175000000000088,0.03796471909093461,0.045863200034415644,0.05353363408429755,0.052675337150697533,0.0387260812185059,0.023313760097350887,0.013454949434093371,0.007926254785349399,0.004851708940653704,0.003242582131287114,0.0022841712577541945,0.001654071775190875,0.0012556113600806092,0.0009746960324088634,0.0007719048378704998,0.0006181093853652098,0.0005059109815223347,0.00041859115598716796,0.0003498140988637426,0.000295124712521384,0.0002512132655464001,0.0002156121844928748,0.00018652207317426648,0.00016251565853142209,0.0001432208722127388,0.0001271646470715106,0.00011338729086209521,0.000101489714012572,9.1155718394152e-05,8.213253366063611e-05,7.421631222302805e-05,6.724125336717676e-05,6.107139370365487e-05,5.5599902132231894e-05,5.072696985880879e-05,4.637391303204595e-05,4.2474768169021055e-05,3.897980835417102e-05,3.590458233346691e-05,3.312758683653746e-05,3.061489240919559e-05,2.8337079835874775e-05,2.6268541170767724e-05,2.438690544081615e-05,2.2672563903142316e-05,2.110827535499986e-05,1.9678836229921646e-05,1.837080344934621e-05,1.717226049105755e-05,1.607261904936813e-05,1.5062450157520773e-05,1.4133339833587713e-05,1.3277765210443804e-05,1.2488987872994825e-05,1.1760961699307396e-05,1.1088252971308389e-05,1.0465970920062252e-05,9.889707157769131e-06,9.355482720160452e-06,8.862565461690488e-06,8.404518687219646e-06,7.97839673174746e-06,7.5815574314267e-06,7.224109018022065e-06,6.90157479936128e-06,6.599015296266087e-06,6.314900360800222e-06,6.047833628107371e-06,5.796539578162344e-06,5.559851975868933e-06,5.336703528874268e-06,5.126116616218626e-06,4.927194973394927e-06,4.739116215631771e-06,4.561125115522569e-06,4.3925275459783105e-06,4.2326850181091095e-06,4.08100974904489e-06,3.93696020925996e-06,3.800037088614081e-06,3.66977964696048e-06,3.5457624070039985e-06,3.4275921534785823e-06,3.3152941177319974e-06,3.2169706642990176e-06,3.1223959405725744e-06,3.031387201500066e-06,2.94377268920581e-06,2.8593908442435126e-06,2.7780895854608693e-06,2.699725645193383e-06,2.6241639624696117e-06,2.5512771221155843e-06,2.480944840134718e-06,2.4130534883312408e-06,2.3474956567774813e-06,2.2841697474425384e-06,2.2229796028905226e-06,2.163834157358095e-06
1,0.17799999999999663,0.017609928386831945,0.017630065102900626,0.018156867715656583,0.019211292900099975,0.020720774212450603,0.021780214196148926,0.02228855259953461,0.021627253574220153,0.019614626801911623,0.0166407506523594,0.0133089217758703,0.010304369756573197,0.007761673629795526,0.005719925938838958,0.004154131278161354,0.003018747251650275,0.0022085753184522155,0.001657294821218892,0.0012568573437122274,0.0009689990363985471,0.0007647100352976773,0.0006125216904092191,0.0005010545469105132,0.00041542847253191385,0.00034744921014479013,0.00029304060579815903,0.00024891806002350824,0.00021338932424796116,0.00018385420852043817,0.00015917542180715467,0.0001387533093982797,0.0001215952814719332,0.00010749349428493954,9.509618345307304e-05,8.433377092636434e-05,7.480156990073308e-05,6.65491038560642e-05,5.9283295028615384e-05,5.280529466766875e-05,4.7031629114024226e-05,4.1887285020947694e-05,3.7304893392850185e-05,3.322400036005609e-05,2.9590407706574823e-05,2.6355572394371217e-05,2.3476057972224196e-05,2.0913032920039593e-05,1.8631812168638994e-05,1.660143870941207e-05,1.4794302553905062e-05,1.318579450265353e-05,1.175399226743663e-05,1.0488359534138042e-05,9.36303070057832e-06,8.359646842036228e-06,7.464912839780137e-06,6.666979936227316e-06,5.955291392332335e-06,5.3204437108048315e-06,4.75406207311269e-06,4.248688723086845e-06,3.803284275372231e-06,3.4062488682300363e-06,3.05140090882989e-06,2.7341735129671592e-06,2.4505033410529364e-06,2.208198524214995e-06,1.9913976033468706e-06,1.7961117738608416e-06,1.6201819849085856e-06,1.4616681068111664e-06,1.3188265813352768e-06,1.1900903461810528e-06,1.0740508103873614e-06,9.694416716520985e-07,8.751243963834548e-07,7.900751893156041e-07,7.133732980511049e-07,6.441905220257766e-07,5.817818011391981e-07,5.25476768712535e-07,4.746721698458848e-07,4.288250631787259e-07,3.87446715340816e-07,3.5009712284761463e-07,3.163800925499013e-07,2.8593882695235727e-07,2.584519604779757e-07,2.336299949473597e-07,2.112121063562495e-07,1.909632672795441e-07,1.726716664503049e-07,1.561503989305768e-07,1.4140822885214122e-07,1.2806704211197418e-07,1.1599267782628447e-07,1.0506393947598161e-07,9.517132939814471e-08,8.621590690032924e-08
2,0.20788095238095478,0.017826823068900675,0.020845683170239736,0.024600413759709977,0.02738513212457903,0.026536840161572643,0.021907081561140584,0.01719740760902365,0.013139375883133256,0.00991052411562067,0.007523747075478129,0.005722404765506345,0.004394358900212829,0.0034305921495203623,0.002671384454032171,0.0020872707876558806,0.0016442663894030711,0.0012992501086327977,0.0010297498189924227,0.0008177971810396186,0.0006533463027381057,0.000525566166776273,0.0004235413306275315,0.000342248763978346,0.0002775597734555559,0.00022546236673556371,0.00018340848857081423,0.00014939525204361152,0.0001224025891309521,0.00010057180996802848,8.274506440671894e-05,6.848307047833065e-05,5.762038494715381e-05,4.856992341322093e-05,4.14694360973867e-05,3.5627570038493225e-05,3.063923008635544e-05,2.6373839725606432e-05,2.2722012863852413e-05,1.9591836715924078e-05,1.7043286322446722e-05,1.4829270919494114e-05,1.2904513045750815e-05,1.1231120407494926e-05,9.776148824098413e-06,8.510963977952288e-06,7.4106837680779775e-06,6.456594115255922e-06,5.627779325768217e-06,4.906238631856297e-06,4.282246662650173e-06,3.7451396846675415e-06,3.2754697655637544e-06,2.8647898822828366e-06,2.505701896451543e-06,2.1917289874954663e-06,1.917202918143935e-06,1.6771645670551994e-06,1.4698756475705482e-06,1.290878742064998e-06,1.1337393765296316e-06,9.957847532171847e-07,8.74668450938613e-07,7.683308602691908e-07,6.760053591385298e-07,5.949234835573244e-07,5.235772948397015e-07,4.6079849327620594e-07,4.0555844299120357e-07,3.569516450291156e-07,3.141811167709051e-07,2.7654548135026426e-07,2.4342756107158646e-07,2.1428432028072963e-07,1.8863798958246698e-07,1.6606824473040793e-07,1.462053157928645e-07,1.2888061587737476e-07,1.1361793334164641e-07,1.0016457629544967e-07,8.83097380948181e-08,7.786049161235304e-08,6.86491217027114e-08,6.052888351004307e-08,5.337041936468287e-08,4.70597077876163e-08,4.149624679115893e-08,3.660784791994855e-08,3.2312934023444514e-08,2.8522155519102628e-08,2.5176325931261908e-08,2.2223205781554282e-08,1.9616685350514514e-08,1.7316068721515935e-08,1.5285439048176586e-08,1.349309559694042e-08,1.1911061034064078e-08,1.0514643792552164e-08,9.2820527107716e-09,8.194054799017564e-09
3,0.17144047619047656,0.018968624187556602,0.018972968441759684,0.018794522654188073,0.018381589839306687,0.01765264459069505,0.016435807342008148,0.014672059483476742,0.012754297288555464,0.010985229231527583,0.009292529919044636,0.007865146904929506,0.006588103942342146,0.0053849571194258105,0.0043388248916572765,0.0034829514087367963,0.002793399040951171,0.002243904901614096,0.0018053682231261026,0.0014617643293560409,0.0011996101284874941,0.0010318098958245075,0.0008965831577087195,0.0007887850781308442,0.0007055178328934335,0.0006332911993000726,0.0005706403342316217,0.0005206384911265104,0.00048026575063129975,0.0004459493601374571,0.0004150522755974125,0.00038819780896710544,0.00036573663746168855,0.0003452435809039406,0.00032631018848119274,0.0003090971491050034,0.0002937206524126564,0.0002792697432803521,0.00026569491906440826,0.0002529462578061429,0.0002409744209894501,0.0002297313445135619,0.00021917070340354987,0.00020924821150783125,0.00019992180049667265,0.00019115171053380096,0.00018290051649091623,0.0001751331074774921,0.00016781663300659576,0.00016092042584440282,0.00015441590914685752,0.0001482764936484567,0.00014247746925728728,0.00013699589434750168,0.00013181048518533988,0.0001269015073029191,0.00012225067011537076,0.00011784102568084384,0.00011365687222238774,0.00010968366276764613,0.00010590791909984467,0.00010231715106914884,9.889978121728234e-05,9.564507457585478e-05,9.254307347341187e-05,8.958453711166833e-05,8.676088568802363e-05,8.406414878914718e-05,8.148691780373198e-05,7.902230208721241e-05,7.666388862059092e-05,7.440570491119252e-05,7.224218489725985e-05,7.016813762595667e-05,6.817871848727498e-05,6.626940280331947e-05,6.443596158207224e-05,6.267443925397265e-05,6.098113323597942e-05,5.9352575162696106e-05,5.778551364732971e-05,5.627689844604915e-05,5.4823865901253945e-05,5.342372556003528e-05,5.2073947864549695e-05,5.077215282306499e-05,4.9516099582196105e-05,4.830367681542715e-05,4.713289386756462e-05,4.6001872585200156e-05,4.4908839776197736e-05,4.385212024755296e-05,4.2830130369142715e-05,4.1841372124795064e-05,4.088442760335967e-05,3.995795390053588e-05,3.906067839141644e-05,3.8191394350068145e-05,3.734895688078448e-05,3.653227914021821e-05
4,0.10298809523809518,0.023006437595573383,0.023074817840263016,0.02283277360713772,0.022875051634722726,0.02350340465658563,0.024042288286710522,0.0249424205427872,0.024793086625688143,0.02334780525729811,0.02052529722661999,0.01725519310497244,0.01393271446095661,0.01077272015788863,0.008200282980697027,0.006216130265835965,0.004671958752312099,0.0035499116837096204,0.002736173388481083,0.0021922785970190863,0.0018448423286957405,0.001580619984615044,0.0013629343106952472,0.0011819694646586544,0.0010303149597644151,0.0009023270105537754,0.0007936509466593935,0.0007041000198708066,0.0006288990073292694,0.0005643151149393985,0.0005082337739011816,0.0004593313060255247,0.00041660246045803793,0.0003799956026895625,0.000347928609393817,0.0003194650116070543,0.00029411017041691006,0.0002714444170280008,0.00025111138662745443,0.00023280809789644828,0.00021627655325143251,0.00020129665208912047,0.00018768022833245298,0.00017526604386243583,0.00016391558989549646,0.00015350956813954585,0.00014400770166975263,0.00013547708370209818,0.00012756982101582204,0.00012022549254418218,0.00011339124687448503,0.000107020698016871,0.00010107299454100466,9.551203365749796e-05,9.030579667707603e-05,8.542578623473093e-05,8.084654897008851e-05,7.65452700651854e-05,7.250142829052599e-05,6.869650205378735e-05,6.511371850677799e-05,6.173783903074776e-05,5.8554975490168896e-05,5.555243254351896e-05,5.271857203164247e-05,5.0042696094134854e-05,4.751494619244944e-05,4.512621564883076e-05,4.2868073686666086e-05,4.073269926915137e-05,3.8712823295368686e-05,3.680167793490789e-05,3.49929520705452e-05,3.328075197572892e-05,3.165956648638354e-05,3.012423604216215e-05,2.8669925064973763e-05,2.7292097223751313e-05,2.598649320387925e-05,2.4749110654731224e-05,2.35761860350926e-05,2.2464178128708775e-05,2.140975302105472e-05,2.0409770363507022e-05,1.946127078643727e-05,1.8561464323933585e-05,1.770771974520852e-05,1.689755470197322e-05,1.6128626598784007e-05,1.5434188920400555e-05,1.4779838817420748e-05,1.415762373362013e-05,1.3565849617536384e-05,1.3004847375247684e-05,1.2471450459330825e-05,1.196380230028967e-05,1.1480560187652066e-05,1.1020453600954084e-05,1.0582280303533041e-05,1.0164902647181275e-05
5,0.1960833333333342,0.03215859406198214,0.03757032987509993,0.04417785771263689,0.047852569207989804,0.044813644682217144,0.03520848473424404,0.02425329914326624,0.015572188669309138,0.010202374700965583,0.006706160698483081,0.004525889763259348,0.003241409696981321,0.002422983875986508,0.0018367926973455572,0.0014261465856018458,0.0011204009258091237,0.0008870590126863673,0.0007072098818693137,0.0005676961769161576,0.0004594184273612722,0.00037350504869935195,0.000306656607748682,0.0002533391174830895,0.0002108038206851379,0.00017622575397458853,0.00014946905495794987,0.0001289148040501669,0.00011343123332590385,0.0001012416131141069,9.090126550264914e-05,8.208233186996133e-05,7.436666442808045e-05,6.805693318857561e-05,6.244879037975279e-05,5.761188673796317e-05,5.324876523499504e-05,4.925474459562675e-05,4.5593810571831934e-05,4.233649460981067e-05,3.9515796540380973e-05,3.69321189631755e-05,3.4511862246775094e-05,3.2247296415927276e-05,3.0130432522392425e-05,2.8153190412997845e-05,2.630753067022575e-05,2.458560005584567e-05,2.298327462886923e-05,2.148893726813575e-05,2.0145797736064595e-05,1.8890543600531085e-05,1.7713601132618456e-05,1.666577380821942e-05,1.5705621923935206e-05,1.47997475626922e-05,1.3945624773194917e-05,1.3140700511801386e-05,1.2382435514866957e-05,1.1668334796139075e-05,1.0995969904071664e-05,1.0362994668430747e-05,9.767155831527708e-06,9.206299690650683e-06,8.678375661315845e-06,8.181437477838288e-06,7.71364261747849e-06,7.273250403559286e-06,6.858619154625346e-06,6.468202661440994e-06,6.100546221606246e-06,5.754282397426757e-06,5.4281266422846145e-06,5.120872877972813e-06,4.831389126041826e-06,4.558613216747489e-06,4.301548643140307e-06,4.059260571685292e-06,3.830872033855541e-06,3.6155603020249434e-06,3.4125534655838588e-06,3.2211271960218995e-06,3.0406017034005704e-06,2.8703388836058238e-06,2.7097396364917215e-06,2.558241361647959e-06,2.4153156170873556e-06,2.2804659272070117e-06,2.1532257406246116e-06,2.0331565225441063e-06,1.9198459744044404e-06,1.8129063745689659e-06,1.7119730298651071e-06,1.6167028295811507e-06,1.5267728989163502e-06,1.4418793407747066e-06,1.361736061187052e-06,1.2860736747449672e-06,1.2146384780613606e-06,1.1471914965496777e-06
6,0.3314166666666643,0.017135050197076448,0.020220899686548076,0.028307516901515232,0.04180099393530455,0.05382317147819299,0.05185339716100084,0.037553866009531436,0.02193719423930351,0.011858788561486325,0.0063681659412923725,0.003527855825340812,0.0021025855707292322,0.0014048016239641815,0.0010257120469890249,0.0007815663508173741,0.0006228640064807646,0.0005095197913988229,0.0004185130221795061,0.0003461777908167059,0.0002879920014189759,0.0002405563031119982,0.00020175359581663905,0.00016987237565562117,0.00014355039728675432,0.00012171066716071266,0.00010350285710673415,8.82542600889483e-05,7.543052639791815e-05,6.46049631894011e-05,5.5434817934833496e-05,4.764305173414523e-05,4.1004343270294374e-05,3.533431988254204e-05,3.0482297945451375e-05,2.632195892325408e-05,2.2748023226325637e-05,1.96733703088459e-05,1.702487505622828e-05,1.4740920254441788e-05,1.2769402774233385e-05,1.1066125051383982e-05,9.59348924972526e-06,8.319430771351808e-06,7.216542275466463e-06,6.261350313314532e-06,5.433715009423816e-06,4.716329528161054e-06,4.094300944497123e-06,3.554797915096949e-06,3.086753410399902e-06,2.6806131024799396e-06,2.3281217538117475e-06,2.022141387210804e-06,1.7564961407733854e-06,1.5258395944448e-06,1.325541107685382e-06,1.1515882782790952e-06,1.0005030968454422e-06,8.692697867584777e-07,7.552726295078598e-07,6.562423242996837e-07,5.702096856778836e-07,4.954656256438547e-07,4.305265526518514e-07,3.741044373748289e-07,3.250808904386211e-07,2.824847127394503e-07,2.4547244509039765e-07,2.133115037165702e-07,1.8536556480042155e-07,1.6108187029973647e-07,1.3998023972341162e-07,1.2164350885359482e-07,1.0570925449020416e-07,9.186259380856393e-08,7.982993971422658e-08,6.937358416991041e-08,6.028697996869812e-08,5.239065747798215e-08,4.5528672625622894e-08,3.956551509684547e-08,3.438343551195877e-08,2.9880113265105616e-08,2.5966635856403527e-08,2.2565737925076386e-08,1.961027795209315e-08,1.7041908131204542e-08,1.4809929341913497e-08,1.2870280121408356e-08,1.1184670217271954e-08,9.719827571280648e-09,8.446836277554398e-09,7.340568788233304e-09,6.3791894965819255e-09,5.543721118074694e-09,4.817673519543922e-09,4.186713867954106e-09,3.638391985511762e-09,3.161881332651241e-09
7,0.17583333333333448,0.024031907059803636,0.028537013692479987,0.03558196341943058,0.04307942257816831,0.046135640476291484,0.04372349492147676,0.03423282675232099,0.02341855261704508,0.015153913312422192,0.009877709728661905,0.006536818196951149,0.0044864998485813585,0.0031685957114003355,0.002276816290561498,0.0016675815970803895,0.0012327506145067737,0.0009147746064788175,0.0006822731041923275,0.0005119161718295662,0.00038644038476699116,0.00029665127940413794,0.00023248426338034835,0.0001845972406066342,0.00014813286465803068,0.00012120764355153985,0.00010085231569066135,8.598878233798695e-05,7.569392986836206e-05,6.757190037592575e-05,6.0877487634554616e-05,5.4867803209830103e-05,4.948016351296513e-05,4.4665734788949955e-05,4.041514169947531e-05,3.65849771520864e-05,3.313586200513157e-05,3.003047881558796e-05,2.7234154168228768e-05,2.471511385454192e-05,2.2444526042087803e-05,2.0396412501113778e-05,1.8549450077861534e-05,1.6926325986550447e-05,1.545016663062615e-05,1.4107217505452943e-05,1.2884993252426944e-05,1.1772186990866168e-05,1.0758574852143415e-05,9.834920902495614e-06,8.992885654487573e-06,8.224940008418702e-06,7.524285571794211e-06,6.88580224926863e-06,6.303612983995817e-06,5.771531977794059e-06,5.285121141050278e-06,4.8403515967452726e-06,4.433564324426838e-06,4.06143462142109e-06,3.720940055829026e-06,3.4093316044813256e-06,3.1241076604801674e-06,2.8629906469132647e-06,2.6239059540614825e-06,2.404962979222154e-06,2.20443803821973e-06,2.020758964199918e-06,1.8524912134004162e-06,1.6983253208926224e-06,1.5570655667088051e-06,1.4276197310348685e-06,1.3089898209042716e-06,1.20026367170457e-06,1.1006073404880797e-06,1.0092582004694178e-06,9.255186780906394e-07,8.487505624246815e-07,7.783698334440172e-07,7.138419606925382e-07,6.546776212019394e-07,6.004288056486332e-07,5.50685265100076e-07,5.050712785783765e-07,4.632427020907175e-07,4.248842768272183e-07,3.8970717299173706e-07,3.57446747505989e-07,3.2786049633848545e-07,3.0072618182370406e-07,2.7584012439537633e-07,2.5301563849982967e-07,2.320816024825193e-07,2.1288115254099182e-07,1.952704850638674e-07,1.7911776351764046e-07,1.6430211544517831e-07,1.5071271752274883e-07,1.3824795369946075e-07,1.2681464823041666e-07
8,0.11275000000000146,0.01574384789564787,0.0148149681918437,0.013797632450263966,0.012739163248271443,0.011546821334432023,0.010344190833207102,0.009143188779172627,0.008065496763746113,0.007055950849581447,0.006236504377884233,0.00552277872705899,0.004901419526878616,0.004310969412004178,0.0038220763891153023,0.0034497796342926076,0.0031587033737319518,0.0029029812156499166,0.002683226683563344,0.002505716097326536,0.00237025175898611,0.0022488395217025955,0.002144656471476863,0.0020500764291720105,0.0019642138675417115,0.001886109003207908,0.0018148041819773353,0.001756186273555656,0.001706652325629349,0.001661667981770353,0.0016202053889415075,0.0015807156993150398,0.0015428086691390663,0.0015108242187018175,0.001489513086206173,0.0014678407857950917,0.0014497271695764916,0.0014319175214533198,0.0014133094163215362,0.0013990021608589664,0.0013838752664618622,0.0013673932634733824,0.0013495817450126543,0.0013304799956824179,0.001310139426838815,0.0012886221229083106,0.0012659994616369913,0.0012423507821740193,0.001217762084796766,0.0011923247545891596,0.0011661343083711265,0.00113928916957166,0.001111889479621628,0.001084035956876708,0.0010558288152421591,0.0010273667547158571,0.0009987460351872468,0.0009700596432555672,0.0009413965597452007,0.0009137874685443077,0.0008894406122545182,0.0008651218572691738,0.0008409026273010925,0.0008168487774464801,0.0007930204671827949,0.0007694721172023879,0.0007462524420556548,0.0007234045498313223,0.0007009660997374924,0.0006791182618113627,0.0006581422244625036,0.0006376056824326773,0.0006175308179931732,0.0005979354613905447,0.0005788334233938783,0.0005602348311734949,0.0005421464622183929,0.0005245720718125736,0.0005083907265399219,0.0004928978075279186,0.00047782413822822223,0.0004631699464451825,0.0004489336607226379,0.00043511213856807507,0.0004217008784787253,0.0004086942155575491,0.00039608550079659507,0.000383867264344466,0.00037203136327572085,0.000360569114507129,0.0003494714136358488,0.0003387288405319768,0.000328331752574378,0.00031827036644297167,0.00030853482936656274,0.00029911528074343406,0.00029000190498882104,0.00028118497646499797,0.0002726548972809451,0.00026440222871658425
9,0.24333333333333326,0.021931569861409594,0.02384784136689769,0.028360245962638638,0.03557824136499565,0.04156124904710053,0.039642873404322564,0.030485299141995235,0.01989467388349903,0.012250483458736531,0.007700679684957658,0.005020722959463463,0.003514025415953556,0.002603729229116776,0.0020007902328107335,0.0015493290746285246,0.0012170962723755455,0.0009713709047765222,0.0007838535364570395,0.0006381223156047555,0.0005231670229468344,0.0004353199238692539,0.0003665319946625808,0.00030983584748113725,0.0002628343291972602,0.00022366171110806726,0.00019085591341687507,0.00016326274127943696,0.00013996409575451157,0.00012022407093778777,0.00010344836097388078,8.915355943411392e-05,7.694381232861999e-05,6.649294643453004e-05,5.7530686998970935e-05,4.9831943444951805e-05,4.3208410132534024e-05,3.7501926057778135e-05,3.257918136300853e-05,2.8327463722505946e-05,2.4659721198165463e-05,2.1488905567733957e-05,1.873960568714702e-05,1.635369212317247e-05,1.4281385626017642e-05,1.2480000268076466e-05,1.0912886646648784e-05,9.548541023359145e-06,8.359852612860963e-06,7.323466266049136e-06,6.419241831321157e-06,5.629794734253407e-06,4.940104956436552e-06,4.3371837356664054e-06,3.8097890837204433e-06,3.352976570249635e-06,2.954641344257416e-06,2.6047731614426556e-06,2.2973120379221016e-06,2.031124021942822e-06,1.8016898954764958e-06,1.5987145301448496e-06,1.419068652393813e-06,1.2600042543470743e-06,1.1191065646490406e-06,9.94252285554248e-07,8.835732530329741e-07,7.854247874276259e-07,6.98358110453115e-07,6.21096283927512e-07,5.525132087378013e-07,4.916152746172504e-07,4.378017335349248e-07,3.899768944383034e-07,3.4741945684103284e-07,3.0954370965881726e-07,2.7582979990882296e-07,2.4581622757378116e-07,2.190932159364211e-07,1.9529683872592756e-07,1.7410382887888503e-07,1.5522698354227577e-07,1.3841109080571512e-07,1.23429327514946e-07,1.100800681263265e-07,9.830552142508656e-08,8.809296016810766e-08,7.894142531551399e-08,7.074065345704808e-08,6.339184631263698e-08,5.680647900536763e-08,5.0926205584897067e-08,4.5654483749046904e-08,4.092801204841742e-08,3.6690450927963555e-08,3.28912763895057e-08,2.9485178862464253e-08,2.6431527935353542e-08,2.3693887970928163e-08,2.123958539180277e-08
