,w,k,init_alpha,alpha,iters,final_dtv
0,6,2000,0.6,no,20,0.016325268329635826
1,6,2000,0.6,no,20,0.016050045273933913
2,6,2000,0.6,no,20,0.016198005003192073
3,6,2000,0.6,no,20,0.02176181797147514
4,6,2000,0.6,no,20,0.02453286667243425
5,6,2000,0.6,no,20,0.01287930377028056
6,6,2000,0.6,no,20,0.021394592178614776
7,6,2000,0.6,no,20,0.02010861747879178
8,6,2000,0.6,no,20,0.014513816164373122
