,w,k,init_alpha,alpha,iters,final_dtv
0,6,2000,0.6,0.6108235005709647,50,0.01665160929302845
1,6,2000,0.6,0.6018534236429056,50,0.024682280050117394
2,6,2000,0.6,0.5774513828791078,50,0.025154621161202612
3,6,2000,0.6,0.5931536096151044,50,0.019074442094228174
4,6,2000,0.6,0.5952710420949442,50,0.020155325668195723
5,6,2000,0.6,0.558278254532511,50,0.018442817595861066
6,6,2000,0.6,0.6122428059963292,50,0.011345281388237555
7,6,2000,0.6,0.6455807729684959,50,0.0173956194686284
8,6,2000,0.6,0.6226088877978284,50,0.022855368914032836
