,w,k,init_alpha,alpha,iters,final_dtv
0,4,300,0.3,no,30,0.07743216513069309
1,4,300,0.3,no,30,0.20023567148453267
2,4,300,0.3,no,30,0.08022592454286799
3,4,300,0.3,no,30,0.39121032986519166
4,4,300,0.3,no,30,0.11579907549711106
5,4,300,0.3,no,30,0.06540307832339806
6,4,300,0.3,no,30,0.12107366885927888
7,4,300,0.3,no,30,0.07668062183247071
8,4,300,0.3,no,30,0.13990567653307634
