,w,k,init_alpha,alpha,iters,final_dtv
0,4,300,0.6,0.6669234912435048,40,0.04424632602248552
1,4,300,0.6,0.6070441487650656,40,0.05772548251737286
2,4,300,0.6,0.5802692753539136,40,0.056138234090258886
3,4,300,0.6,0.6769361781485037,40,0.06154567508878887
4,4,300,0.6,0.6643281708224269,40,0.04215212374320972
5,4,300,0.6,0.8060516996090629,40,0.10299059914606526
6,4,300,0.6,0.6285852276044289,40,0.050334908796417
7,4,300,0.6,0.6003149020942476,40,0.049473576451654296
8,4,300,0.6,0.5859116783842527,40,0.060932269095704594
